
525025.3668	9523783.5337	285.0800
525026.4832	9523776.4188	284.2000
525026.5993	9523781.4493	284.8700
525027.1719	9523778.7678	284.6500
525027.5397	9523787.3639	285.0400
525027.6486	9523797.4565	284.8300
525028.3698	9523798.4790	284.5900
525028.5596	9523802.9088	284.7500
525028.6251	9523791.5943	285.0500
525028.8694	9523804.8438	284.7900
525029.7908	9523793.0399	284.8000
525035.5459	9523805.8541	284.9300
525037.4388	9523773.9115	283.7900
525037.5012	9523792.5809	284.5000
525037.5844	9523792.6940	284.4000
525037.9669	9523775.9587	284.1600
525038.1642	9523775.9594	284.1800
525038.1791	9523775.9070	284.1700
525038.4860	9523800.2075	284.4100
525038.9122	9523795.5222	284.3200
525039.7444	9523801.6918	284.4300
525040.4987	9523777.0760	283.6800
525040.5761	9523776.9926	284.1000
525040.6803	9523777.7344	283.6700
525040.7074	9523777.5490	284.3100
525042.2404	9523779.0130	284.4900
525044.3939	9523787.3789	284.4900
525045.2128	9523789.0347	283.3600
525045.2577	9523788.9182	284.2500
525045.4618	9523789.7210	283.3800
525045.4973	9523789.7086	284.0700
525047.0178	9523802.6604	284.1100
525047.3435	9523790.1045	284.0500
525048.3155	9523792.9937	283.9400
525049.6821	9523795.9125	283.7600
525050.0251	9523795.8657	283.8100
525051.3176	9523770.4780	283.3600
525051.9063	9523772.4353	283.7200
525053.8440	9523774.1097	283.8500
525053.8579	9523796.0648	283.9000
525054.2040	9523798.0425	284.0000
525056.1270	9523779.7555	284.1100
525056.6695	9523775.0298	284.0000
525056.7443	9523794.0168	283.7600
525056.8070	9523787.5681	283.7500
525057.8780	9523790.3578	283.5800
525058.9490	9523785.1979	283.8600
525059.0379	9523793.2843	283.5200
525059.1041	9523793.3874	283.7000
525059.7046	9523783.3313	284.0000
525060.0260	9523771.7815	282.9300
525060.0982	9523771.7233	283.4900
525060.1898	9523772.2144	282.9200
525060.3345	9523772.2691	283.6400
525061.9872	9523795.9303	283.6800
525062.7475	9523799.1732	283.8600
525062.9150	9523793.5991	283.5700
525063.9951	9523793.5852	283.5300
525065.4717	9523783.7461	282.6900
525065.6985	9523783.4317	283.6100
525065.7087	9523784.2698	282.6700
525065.7256	9523791.5824	283.4500
525065.7445	9523791.4639	283.3000
525065.8315	9523784.2930	283.3800
525065.9717	9523792.2877	282.2100
525066.1636	9523792.7397	283.4400
525066.6531	9523721.0876	270.6900
525066.6958	9523724.3970	270.6800
525067.3128	9523726.6210	270.7400
525069.5081	9523784.1212	283.3500
525069.8746	9523794.2524	283.4000
525070.8776	9523787.0935	283.1000
525070.9532	9523790.3274	283.1000
525071.0037	9523790.3901	283.2500
525071.2238	9523796.8321	283.5000
525071.5952	9523771.1703	283.5100
525072.8813	9523765.3065	282.7200
525073.0808	9523767.0825	282.9600
525074.6206	9523779.4144	283.4700
525075.4869	9523789.2632	282.9300
525075.5188	9523789.4279	283.0600
525075.6654	9523790.0881	281.8900
525075.7652	9523790.8636	283.1100
525077.9048	9523767.3619	282.3300
525077.9277	9523767.2727	282.8100
525078.0203	9523767.8779	283.0400
525078.0618	9523767.8267	282.3300
525079.9665	9523792.1964	283.0400
525080.6715	9523767.4170	282.9500
525081.5356	9523781.6387	282.9700
525081.6544	9523789.3699	282.8700
525081.6576	9523789.3842	282.8500
525081.9363	9523787.9788	282.7200
525081.9601	9523788.0579	282.8700
525082.1448	9523784.8688	282.7000
525082.6741	9523773.1018	283.2200
525083.2339	9523718.4434	270.9600
525083.4370	9523793.7801	283.3200
525083.4815	9523768.5212	283.1000
525083.9320	9523779.1308	282.9800
525085.1073	9523719.3400	271.0200
525085.5008	9523777.0914	283.1000
525085.9509	9523722.7732	271.0200
525086.6651	9523725.8186	271.0400
525088.4210	9523778.4319	282.8000
525088.4831	9523778.6282	281.8800
525088.5542	9523779.2722	281.8800
525088.6043	9523779.3569	282.5800
525089.6785	9523759.9113	282.0100
525090.1908	9523763.3940	282.4300
525091.2498	9523786.7167	282.5300
525091.2799	9523786.6068	282.4000
525091.4048	9523787.3275	281.3100
525091.5459	9523788.1704	282.5700
525091.9815	9523790.0357	282.6300
525091.9939	9523794.9916	283.0800
525092.5966	9523780.1791	282.5500
525092.7020	9523751.1650	273.3700
525094.3293	9523786.2483	282.3000
525094.3785	9523786.3199	282.4600
525094.5236	9523783.2072	282.3200
525096.5265	9523764.3824	281.7600
525096.6093	9523764.8333	281.7100
525096.6862	9523764.2895	282.2400
525096.7660	9523764.9096	282.4400
525099.6667	9523759.9241	282.1500
525099.7757	9523775.2978	282.6000
525099.7793	9523762.1405	282.2300
525100.1039	9523764.7631	282.4000
525103.8587	9523701.6679	269.6500
525105.4321	9523779.1187	282.1300
525106.0673	9523785.3449	281.9200
525106.0868	9523785.4937	282.0500
525106.1336	9523680.9486	269.2400
525106.1727	9523774.7730	282.2900
525106.4439	9523717.4798	271.5600
525106.5488	9523720.6795	271.5900
525106.8054	9523706.8026	269.8400
525106.8255	9523777.5077	281.3000
525106.8684	9523776.7507	281.2600
525106.9598	9523777.6166	281.9500
525106.9671	9523776.6942	282.1400
525107.0427	9523782.4384	281.8800
525107.0783	9523712.6732	270.8300
